1200	123.93611
1200.1362	121.55794
1200.2725	122.02825
1200.4086	122.06532
1200.5448	120.88986
1200.681	118.98054
1200.8173	116.91373
1200.9534	115.25317
1201.0896	115.50014
1201.2258	115.99242
1201.3621	118.40327
1201.4982	122.9291
1201.6344	127.73799
1201.7706	132.78375
1201.9069	135.81848
1202.0431	138.50935
1202.1792	137.18044
1202.3154	131.97609
1202.4517	126.70867
1202.5879	125.80473
1202.724	127.84552
1202.8602	129.70757
1202.9965	129.60567
1203.1327	129.53688
1203.2689	129.69037
1203.405	129.9783
1203.5413	129.35641
1203.6775	128.37146
1203.8137	126.31887
1203.9498	124.90359
1204.0861	123.67918
1204.2223	122.39801
1204.3585	124.04714
1204.4946	125.82455
1204.6309	128.69281
1204.7671	127.54674
1204.9033	126.00347
1205.0396	125.43592
1205.1757	124.4964
1205.3119	123.34534
1205.4481	121.66713
1205.5844	121.4768
1205.7205	121.62986
1205.8567	120.22258
1205.9929	118.5672
1206.1292	117.05975
1206.2654	118.2253
1206.4015	120.51722
1206.5377	122.76918
1206.674	123.82311
1206.8102	125.45808
1206.9463	127.09034
1207.0825	127.88512
1207.2188	127.12299
1207.355	126.52026
1207.4911	127.6377
1207.6273	127.39114
1207.7635	126.50712
1207.8998	124.96152
1208.036	127.35863
1208.1721	130.08815
1208.3083	132.39937
1208.4446	132.3116
1208.5808	131.89397
1208.7169	129.84482
1208.8531	131.51213
1208.9894	134.35593
1209.1256	140.30212
1209.2618	142.03587
1209.3979	142.97374
1209.5342	143.15012
1209.6704	142.95306
1209.8066	142.18515
1209.9427	141.65486
1210.079	143.3783
1210.2152	145.41049
1210.3514	146.67238
1210.4875	146.6304
1210.6238	146.62468
1210.76	145.81973
1210.8962	142.7747
1211.0325	139.80786
1211.1686	137.75429
1211.3048	140.98289
1211.441	144.70129
1211.5773	149.1694
1211.7134	150.79649
1211.8496	151.739
1211.9858	150.40309
1212.1221	143.89145
1212.2583	136.44028
1212.3944	131.20639
1212.5306	133.20593
1212.6669	136.49561
1212.8031	138.70267
1212.9392	135.90868
1213.0754	132.55966
1213.2117	129.29941
1213.3479	131.57426
1213.484	134.36899
1213.6202	137.73553
1213.7565	138.33121
1213.8927	138.42279
1214.0289	138.35391
1214.165	135.37521
1214.3013	131.9232
1214.4375	128.72281
1214.5737	129.79573
1214.7098	131.91106
1214.8461	131.62515
1214.9823	128.29845
1215.1185	124.38921
1215.2546	123.04911
1215.3909	123.7696
1215.5271	125.27948
1215.6633	127.23359
1215.7996	130.91452
1215.9357	134.1691
1216.0719	135.99352
1216.2081	134.57964
1216.3444	132.77023
1216.4805	131.453
1216.6167	128.31076
1216.7529	124.67298
1216.8892	122.23554
1217.0254	123.15926
1217.1615	124.89121
1217.2977	125.39918
1217.434	129.06413
1217.5702	133.19836
1217.7063	136.09738
1217.8425	131.69301
1217.9788	125.35907
1218.115	120.7075
1218.2511	122.43481
1218.3873	126.39229
1218.5236	130.20984
1218.6598	133.15608
1218.796	135.55475
1218.9321	138.26071
1219.0684	139.49782
1219.2046	139.91647
1219.3408	140.58008
1219.4769	140.71758
1219.6132	140.80721
1219.7494	139.59163
1219.8856	136.66458
1220.0219	133.58229
1220.158	131.45984
1220.2942	132.92944
1220.4304	135.08168
1220.5667	137.59514
1220.7028	138.04076
1220.839	137.93098
1220.9752	137.11972
1221.1115	137.85582
1221.2476	139.39296
1221.3838	140.56993
1221.52	138.85556
1221.6563	136.51178
1221.7925	134.16806
1221.9286	132.90471
1222.0648	130.53229
1222.201	129.54866
1222.3373	130.87204
1222.4734	133.58157
1222.6096	135.45432
1222.7458	133.93892
1222.8821	131.85687
1223.0183	129.22008
1223.1544	130.3084
1223.2906	132.69353
1223.4269	136.52074
1223.5631	139.15912
1223.6992	140.40631
1223.8354	140.11534
1223.9717	137.12221
1224.1079	132.61838
1224.244	128.66754
1224.3802	127.91576
1224.5165	128.87177
1224.6527	129.97424
1224.7889	131.88409
1224.925	134.99814
1225.0613	138.50859
1225.1975	141.84624
1225.3337	143.64554
1225.4698	145.76056
1225.6061	144.56708
1225.7423	143.39316
1225.8785	141.23265
1226.0148	136.76764
1226.1509	131.32915
1226.2871	126.26526
1226.4233	128.67062
1226.5596	133.35721
1226.6957	138.3835
1226.8319	141.09451
1226.9681	143.11842
1227.1044	145.095
1227.2405	145.48032
1227.3767	143.83531
1227.5129	141.28853
1227.6492	139.56635
1227.7854	140.17403
1227.9215	140.76782
1228.0577	139.37245
1228.194	136.22049
1228.3302	134.68762
1228.4663	136.11578
1228.6025	138.15146
1228.7388	138.92924
1228.875	138.56381
1229.0111	138.36252
1229.1473	138.7287
1229.2836	137.96661
1229.4198	137.44504
1229.556	137.4843
1229.6921	141.19875
1229.8284	145.41972
1229.9646	148.88597
1230.1008	150.45256
1230.2369	150.47128
1230.3732	150.60451
1230.5094	149.4489
1230.6456	147.5106
1230.7819	145.58461
1230.918	143.6033
1231.0542	143.36928
1231.1904	142.38206
1231.3267	140.35141
1231.4628	138.34322
1231.599	136.67134
1231.7352	136.56873
1231.8715	136.47314
1232.0076	136.48778
1232.1438	137.06168
1232.28	136.86121
1232.4163	136.4339
1232.5525	136.33087
1232.6886	137.87709
1232.8248	140.06412
1232.9611	144.45119
1233.0973	148.18912
1233.2334	151.70088
1233.3696	151.13818
1233.5059	148.76161
1233.6421	146.53072
1233.7783	145.97469
1233.9144	145.73712
1234.0507	145.06421
1234.1869	144.41048
1234.3231	145.6424
1234.4592	146.71577
1234.5955	146.52579
1234.7317	144.41936
1234.8679	142.88786
1235.004	140.48395
1235.1403	138.1292
1235.2765	135.72151
1235.4127	134.60431
1235.549	134.71797
1235.6851	134.14044
1235.8213	137.19769
1235.9575	141.98541
1236.0938	147.44443
1236.2299	147.83818
1236.3661	145.16681
1236.5023	142.53989
1236.6385	141.23958
1236.7748	140.40718
1236.9109	139.45566
1237.0471	140.19606
1237.1833	142.39778
1237.3196	145.70332
1237.4557	149.32668
1237.5919	152.05797
1237.7281	153.13321
1237.8644	154.173
1238.0005	155.50516
1238.1367	156.62508
1238.2729	154.5808
1238.4092	152.22391
1238.5454	149.4951
1238.6815	149.64064
1238.8177	148.47919
1238.954	149.67174
1239.0902	149.35118
1239.2263	148.91788
1239.3625	147.14316
1239.4988	147.02788
1239.635	149.21964
1239.7712	151.1774
1239.9073	151.48381
1240.0436	150.52684
1240.1798	149.87007
1240.316	149.8118
1240.4521	148.57417
1240.5884	147.5
1240.7246	148.41336
1240.8608	151.86789
1240.9969	155.11911
1241.1332	158.49171
1241.2694	160.95512
1241.4056	162.60042
1241.5419	162.70088
1241.678	161.07823
1241.8142	160.58466
1241.9504	157.2002
1242.0867	152.45782
1242.2228	147.70882
1242.359	145.47591
1242.4952	146.05652
1242.6315	145.4325
1242.7676	142.48834
1242.9038	137.23676
1243.04	132.46036
1243.1763	129.44618
1243.3125	129.10202
1243.4486	129.52657
1243.5848	135.61212
1243.7211	143.46716
1243.8573	150.93668
1243.9934	153.80214
1244.1296	153.48158
1244.2659	153.03055
1244.4021	149.38321
1244.5383	146.02435
1244.6744	143.29793
1244.8107	144.32437
1244.9469	145.24588
1245.0831	144.97345
1245.2192	144.01596
1245.3555	144.1427
1245.4917	145.04297
1245.6279	146.93831
1245.764	146.72574
1245.9003	146.3775
1246.0365	144.36678
1246.1727	143.59738
1246.309	142.28339
1246.4451	142.6629
1246.5813	146.16803
1246.7175	149.93576
1246.8538	153.34511
1246.9899	153.56685
1247.1261	154.17824
1247.2623	153.69075
1247.3986	151.82384
1247.5348	149.87556
1247.6709	148.07758
1247.8071	147.17088
1247.9434	145.74097
1248.0796	144.56352
1248.2157	144.64236
1248.3519	145.30197
1248.4882	146.98238
